t=140s  ax=   538 ay=   158 az= -4157  (0.13 0.04 -1.01 g)  steps=0 (+0)  STATUS1=0x00
t=141s  ax=   539 ay=   158 az= -4157  (0.13 0.04 -1.01 g)  steps=0 (+0)  STATUS1=0x00
t=142s  ax=   539 ay=   158 az= -4155  (0.13 0.04 -1.01 g)  steps=0 (+0)  STATUS1=0x00
t=143s  ax=   537 ay=   160 az= -4157  (0.13 0.04 -1.01 g)  steps=0 (+0)  STATUS1=0x00
t=144s  ax=   538 ay=   158 az= -4156  (0.13 0.04 -1.01 g)  steps=0 (+0)  STATUS1=0x00
t=145s  ax=   539 ay=   159 az= -4154  (0.13 0.04 -1.01 g)  steps=0 (+0)  STATUS1=0x00
t=146s  ax=   539 ay=   159 az= -4158  (0.13 0.04 -1.02 g)  steps=0 (+0)  STATUS1=0x00
t=147s  ax=   537 ay=   159 az= -4157  (0.13 0.04 -1.01 g)  steps=0 (+0)  STATUS1=0x00
t=148s  ax=   538 ay=   159 az= -4156  (0.13 0.04 -1.01 g)  steps=0 (+0)  STATUS1=0x00
t=149s  ax=   538 ay=   159 az= -4156  (0.13 0.04 -1.01 g)  steps=0 (+0)  STATUS1=0x00
t=150s  ax=   537 ay=   159 az= -4157  (0.13 0.04 -1.01 g)  steps=0 (+0)  STATUS1=0x00
t=151s  ax=   537 ay=   160 az= -4153  (0.13 0.04 -1.01 g)  steps=0 (+0)  STATUS1=0x00
t=152s  ax=   536 ay=   159 az= -4154  (0.13 0.04 -1.01 g)  steps=0 (+0)  STATUS1=0x00
t=153s  ax=   538 ay=   162 az= -4153  (0.13 0.04 -1.01 g)  steps=0 (+0)  STATUS1=0x00
t=154s  ax=   539 ay=   158 az= -4159  (0.13 0.04 -1.02 g)  steps=0 (+0)  STATUS1=0x00
t=155s  ax=   539 ay=   158 az= -4158  (0.13 0.04 -1.02 g)  steps=0 (+0)  STATUS1=0x00
t=156s  ax=   538 ay=   158 az= -4152  (0.13 0.04 -1.01 g)  steps=0 (+0)  STATUS1=0x00
t=157s  ax=   537 ay=   161 az= -4157  (0.13 0.04 -1.01 g)  steps=0 (+0)  STATUS1=0x00
t=158s  ax=   537 ay=   160 az= -4158  (0.13 0.04 -1.02 g)  steps=0 (+0)  STATUS1=0x00
t=159s  ax=   539 ay=   159 az= -4156  (0.13 0.04 -1.01 g)  steps=0 (+0)  STATUS1=0x00
t=160s  ax=   539 ay=   160 az= -4156  (0.13 0.04 -1.01 g)  steps=0 (+0)  STATUS1=0x00
t=161s  ax=   539 ay=   158 az= -4157  (0.13 0.04 -1.01 g)  steps=0 (+0)  STATUS1=0x00
t=162s  ax=   539 ay=   158 az= -4153  (0.13 0.04 -1.01 g)  steps=0 (+0)  STATUS1=0x00
t=163s  ax=   537 ay=   159 az= -4155  (0.13 0.04 -1.01 g)  steps=0 (+0)  STATUS1=0x00
t=164s  ax=   538 ay=   158 az= -4158  (0.13 0.04 -1.02 g)  steps=0 (+0)  STATUS1=0x00
t=165s  ax=   538 ay=   160 az= -4156  (0.13 0.04 -1.01 g)  steps=0 (+0)  STATUS1=0x00
t=166s  ax=   539 ay=   160 az= -4155  (0.13 0.04 -1.01 g)  steps=0 (+0)  STATUS1=0x00
t=167s  ax=   538 ay=   159 az= -4157  (0.13 0.04 -1.01 g)  steps=0 (+0)  STATUS1=0x00
